"Account Name","Environment","Cloud Provider","Cloud Provider Identifier","Service","Rule ID","Rule Title","Check Status","Risk Level","Cost","Savings","Message","Region","Categories","Resource","Provider Resource ID","Tags","Failure Discovery Date","Failure Resolved Date","Last Updated Date","Rule Release Date","Rule Update Date","Resolution Page","Check ID","Link to resource","Meta","TagObjects"
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment ENABLE_DEFENDER_SQL monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_SQL","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_SQL","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_SQL","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_SQL;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment VUL_ASS_SQL_SERVER monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/VUL_ASS_SQL_SERVER","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/VUL_ASS_SQL_SERVER","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/VUL_ASS_SQL_SERVER","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/VUL_ASS_SQL_SERVER;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment NIC_NO_PUBLIC_IP monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NIC_NO_PUBLIC_IP","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NIC_NO_PUBLIC_IP","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NIC_NO_PUBLIC_IP","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NIC_NO_PUBLIC_IP;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment ENABLE_DEFENDER_KV monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_KV","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_KV","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_KV","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_KV;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment NETWORK_WATCHER_ENABLE monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NETWORK_WATCHER_ENABLE","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NETWORK_WATCHER_ENABLE","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NETWORK_WATCHER_ENABLE","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/NETWORK_WATCHER_ENABLE;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment SUB_MORE_THAN_ONE_OWNER monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SUB_MORE_THAN_ONE_OWNER","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SUB_MORE_THAN_ONE_OWNER","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SUB_MORE_THAN_ONE_OWNER","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/SUB_MORE_THAN_ONE_OWNER;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment ADD_TAG_APPNAME monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ADD_TAG_APPNAME","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ADD_TAG_APPNAME","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ADD_TAG_APPNAME","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ADD_TAG_APPNAME;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment APP_SERVICE_USE_MI monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/APP_SERVICE_USE_MI","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/APP_SERVICE_USE_MI","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/APP_SERVICE_USE_MI","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/APP_SERVICE_USE_MI;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment ALLOW_LOCATION monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ALLOW_LOCATION","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ALLOW_LOCATION","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ALLOW_LOCATION","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ALLOW_LOCATION;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment ENABLE_DEFENDER_AZURESQL monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_AZURESQL","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_AZURESQL","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_AZURESQL","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ENABLE_DEFENDER_AZURESQL;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment GUEST_EXTENSION_SYS_MI monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/GUEST_EXTENSION_SYS_MI","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/GUEST_EXTENSION_SYS_MI","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/GUEST_EXTENSION_SYS_MI","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/GUEST_EXTENSION_SYS_MI;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment PRIENT_AZURE_SQL_ENABLED monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/PRIENT_AZURE_SQL_ENABLED","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/PRIENT_AZURE_SQL_ENABLED","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/PRIENT_AZURE_SQL_ENABLED","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/PRIENT_AZURE_SQL_ENABLED;excluded=false",""
